category,categories_all,media_tags,name,gen_pop_reach,all_reach,dem_reach,rep_reach
News Media,News Media,journalist,Alexandra Jaffe,0.0004121411947245,0.006520131746992,0.0081290722928948,0.0057234432234432
News Media,News Media,journalist,Alexandra Petri,0.0017819045771916,0.0160314579552329,0.0231461371393112,0.007822039072039
Sports||Gymnastics,Sports||Gymnastics,,Alexandra Raisman,0.0052972265321955,0.0102171136653895,0.010394042817251,0.0094246031746031
Politics / Government,Politics / Government,politician,Alexandria Ocasio-Cortez,0.0407292474786656,0.0994824225314243,0.1291033198883028,0.058264652014652
Politics / Government,Politics / Government,politician,Alexey Navalny,0.0012727889837083,0.0057135175102507,0.0069190195470058,0.0038919413919413
Sports||Soccer,Sports||Soccer,,Alexi Lalas,0.0017334173778122,0.0042347247428917,0.0036301582376667,0.0041590354090354
News Media,News Media,journalist,Alexi Mccammond,0.0011152055857253,0.0092088458694629,0.0121315544523735,0.0058760683760683
News Media,News Media|Science / Technology,journalist,Alexia Tsotsis,0.0015515903801396,0.0049405122000403,0.0052125349053676,0.0027090964590964
News Media,News Media,journalist,Alexis Benveniste,0.0001697051978277,0.0028903676816562,0.004033509152963,0.0014117826617826
News Media,News Media,journalist,Alexis Goldstein,0.0003151667959658,0.0034281105061504,0.0047161030096183,0.0009539072039072
News Media,News Media,journalist,Alexis Madrigal,0.0009576221877424,0.0084022316327216,0.0112627986348122,0.003052503052503
Business||Technology,Business||Technology,,Alexis Ohanian,0.0036122963537626,0.0116959064327485,0.0142103630158237,0.0069826007326007
Film / Tv,Film / Tv,,Alexis Ren,0.0030789371605896,0.0022517980775694,0.0028855103940428,0.0031288156288156
Entertainment,Entertainment,,Alfie Deyes,0.0041335337470907,0.0028903676816562,0.0034750232702451,0.0027472527472527
Film / Tv,Film / Tv,,Alfred A. Knopf,0.0011758145849495,0.0018484909591987,0.0028544834005584,0.0014880952380952
Social Issues,Social Issues,activist,Ali Abunimah,0.00037577579519,0.002050144518384,0.0024201054917778,0.0004197191697191
Family Life,Family Life,,Ali F. Manno,0.0029455973622963,0.0047724675673858,0.0045299410487123,0.0049221611721611
Sports||Soccer,Sports||Soccer,,Ali Krieger,0.0015394685802948,0.0039994622571755,0.0047471300031026,0.0026327838827838
News Media,News Media,journalist,Ali Rogin,0.0004121411947245,0.005915171069436,0.0067018305926155,0.0049984737484737
Social Media / Video,Social Media / Video,,Ali Spagnola,0.0088731574864235,0.0107212475633528,0.0116351225566242,0.0097298534798534
News Media,News Media,journalist,Ali Velshi,0.0035638091543832,0.0152584526450225,0.020229599751784,0.0075167887667887
News Media,News Media,journalist,Ali Vitali,0.0010061093871218,0.0118639510654029,0.0141483090288551,0.0075931013431013
News Media,News Media,journalist,Ali Watkins,0.0003878975950349,0.0054110371714727,0.0069810735339745,0.0020985958485958
Film / Tv,Film / Tv,,Ali Wong,0.0031759115593483,0.0050749479061638,0.0072603164753335,0.002785409035409
Esports / Video Games,Esports / Video Games,,Ali-A,0.0076852211016291,0.0044699872286079,0.0040645361464474,0.0056089743589743
Esports / Video Games,Esports / Video Games,,Ali-A Plays,0.005406322730799,0.0031256301673724,0.0027924294135898,0.0036630036630036
Film / Tv,Film / Tv,,Alia Shelesh,0.0076003685027152,0.0043019425959534,0.0041886441203847,0.0041208791208791
News Media,News Media,journalist,Alice Ollstein,0.0001697051978277,0.0040666801102372,0.0051194539249146,0.0021367521367521
News Media,News Media,journalist,Alice Speri,0.0002181923972071,0.0021509712979767,0.0034129692832764,0.0006486568986568
Food / Drink / Chefs,Food / Drink / Chefs,,Alice Waters,0.0010182311869666,0.0028567587551253,0.0044678870617437,0.0013736263736263
Social Issues,Social Issues,activist,Alice Wong (Activist),0.0004485065942591,0.0033945015796195,0.004405833074775,0.0009539072039072
Music||R&B And Soul,Music||R&B And Soul,,Alicia Keys,0.03695936772692,0.0340458425757881,0.0390629847967731,0.0237332112332112
Film / Tv,Film / Tv,,Alicia Menendez,0.0005818463925523,0.0056799085837198,0.0082531802668321,0.0022130647130647
Film / Tv,Film / Tv,,Alicia Silverstone,0.0026425523661753,0.002050144518384,0.0025752404591995,0.0015644078144078
Academics,Academics,,Alina Chan,0.0002788013964313,0.0011090945755192,0.0010859447719515,0.0017170329670329
News Media,News Media,journalist,Alina Selyukh,0.0001212179984484,0.0013443570612354,0.0022029165373875,0.0006868131868131
Film / Tv,Film / Tv,,Alison Brie,0.0054426881303335,0.0073603549102641,0.0085944771951597,0.0049221611721611
News Media,News Media,journalist,Alison Kosik,0.0001212179984484,0.0014451838408281,0.0017685386286068,0.0005723443223443
Politics / Government,Politics / Government,politician,Alison L. Grimes,0.000303044996121,0.0024198427102238,0.0030716723549488,0.0021749084249084
Food / Drink / Chefs,Food / Drink / Chefs,,Alison Roman,0.0015273467804499,0.0057807353633124,0.0092150170648464,0.0024038461538461
Film / Tv,Film / Tv,,Alison Sweeney,0.0019879751745539,0.0027223230490018,0.0026062674526838,0.0032051282051282
Music||Alternative/Indie,Music||Alternative/Indie,,All Time Low,0.0039032195500387,0.0028567587551253,0.0029475643810114,0.0022893772893772
News Media,News Media,journalist,Allahpundit,0.0006545771916214,0.00531021039188,0.00394042817251,0.0097680097680097
News Media,News Media,journalist,Allan Smith,0.0002666795965865,0.0028231498285944,0.0029785913744958,0.0020604395604395
Sports||Basketball,Sports||Basketball,,Allen Iverson,0.0043517261442979,0.0049405122000403,0.0045299410487123,0.0045787545787545
Politics / Government,Politics / Government,politician,Allen West,0.0037456361520558,0.0081333602204745,0.0036922122246354,0.0171321733821733
Entertainment,Entertainment,,Allie Beth Stuckey,0.0023516291698991,0.0049405122000403,0.0014582686937635,0.012324481074481
Internet Related,Internet Related,,Allie Beth Stuckey (The Conservative Millennial),0.0018546353762606,0.0047052497143241,0.0013031337263419,0.0116758241758241
News Media,News Media,journalist,Allie Laforce,0.0009818657874321,0.0019829266653223,0.0014892956872479,0.0026709401709401
News Media,News Media,journalist,Allie Malloy,0.0001212179984484,0.0011427035020501,0.0015823766677008,0.0008394383394383
Sports||Dancing,Sports||Dancing,,Allison Holker,0.0022788983708301,0.0022517980775694,0.0025131864722308,0.0026327838827838
Fashion / Beauty,Fashion / Beauty|Film / Tv,,Allison Janney,0.0020364623739332,0.0064193049673993,0.0090288551039404,0.0036630036630036
News Media,News Media,journalist,Allison Kilkenny,0.0002666795965865,0.0017140552530752,0.0018616196090598,0.0004960317460317
Film / Tv,Film / Tv,,Allison Williams,0.0013818851823118,0.002352624857162,0.0035060502637294,0.0016407203907203
News Media,News Media,journalist,Ally Schweitzer,0.0001212179984484,0.0024534516367547,0.003847347192057,0.000801282051282
Sports||Olympic Athlete,Sports||Olympic Athlete|Sports||Runner,,Allyson Felix,0.0021576803723816,0.0041675068898299,0.0046540490226497,0.0029761904761904
Politics / Government,Politics / Government,politician,Alma S Adams,0.0002303141970519,0.0020165355918531,0.0020167545764815,0.0009920634920634
Film / Tv,Film / Tv,,Alton Brown,0.0104611132660977,0.0154937151307387,0.0159789016444306,0.0144612332112332
Politics / Government,Politics / Government,politician,Alx (Political Commentator),0.0011879363847944,0.0025542784163473,0.0008067018305926,0.0061431623931623
Sports||Gymnastics,Sports||Gymnastics,,Aly Raisman,0.0052972265321955,0.0102171136653895,0.010394042817251,0.0094246031746031
Film / Tv,Film / Tv,,Alyson Hannigan,0.0041577773467804,0.0055118639510654,0.0057399937946013,0.0049984737484737
News Media,News Media,journalist,Alyson Shontell,0.00037577579519,0.0034281105061504,0.004405833074775,0.0014880952380952
Sports||Dancing,Sports||Dancing,,Alyssa Edwards,0.0022304111714507,0.0025878873428782,0.0031026993484331,0.0016788766788766
Film / Tv,Film / Tv,,Alyssa Mastromonaco,0.0012243017843289,0.0087383208980305,0.0129382562829661,0.0046550671550671
Film / Tv,Film / Tv,,Alyssa Milano,0.0135158068269976,0.0198964845062848,0.0244802978591374,0.0153388278388278
News Media,News Media,journalist,Alyssa Rosenberg,0.0004727501939487,0.0043691604490152,0.0058951287620229,0.0012973137973137
News Media,News Media,journalist,Aman Batheja,0.0003515321955003,0.0027223230490018,0.003847347192057,0.0019841269841269
News Media,News Media,journalist,Amanda Becker,0.0002545577967416,0.004133897963299,0.0061743717033819,0.0020985958485958
Film / Tv,Film / Tv,,Amanda Bynes,0.0088246702870442,0.0101498958123277,0.0117592305305615,0.0088522588522588
Film / Tv,Film / Tv,,Amanda Cerny,0.0044608223429014,0.0029911944612489,0.0035370772572137,0.0032051282051282
News Media,News Media,journalist,Amanda Drury,0.0004000193948797,0.0028231498285944,0.0023270245113248,0.0021749084249084
Food / Drink / Chefs,Food / Drink / Chefs,,Amanda Freitag,0.0018910007757951,0.0030248033877797,0.0026062674526838,0.0029380341880341
Authors||Literature And Fiction,Authors||Literature And Fiction,,Amanda Gorman,0.0092004460822342,0.0336761443839483,0.0464784362395283,0.0172847985347985
News Media,News Media,journalist,Amanda Hess,0.0005576027928626,0.0068898299388317,0.0107043127520943,0.0018315018315018
"Authors||Health, Fitness & Dieting","Authors||Health, Fitness & Dieting|Food / Drink / Chefs",,Amanda Hesser,0.0009576221877424,0.0033945015796195,0.0050263729444616,0.0016788766788766
Authors||Other,Authors||Other,,Amanda Knox,0.0012000581846392,0.0036633729918666,0.00487123797704,0.0025564713064713
Social Issues,Social Issues,activist,Amanda Litman (Activist),0.000678820791311,0.0078980977347583,0.0106422587651256,0.002785409035409
News Media,News Media,journalist,Amanda Marcotte,0.0008242823894491,0.0052429925388183,0.0068569655600372,0.0023275335775335
News Media,News Media,journalist,Amanda Mull,0.0010303529868114,0.0078644888082274,0.0106422587651256,0.0025564713064713
Music||Alternative/Indie,Music||Alternative/Indie,,Amanda Palmer,0.0036365399534522,0.0041002890367681,0.0051194539249146,0.0026327838827838
Politics / Government,Politics / Government,politician,Amanda Renteria,0.0002909231962761,0.0037978086979901,0.00487123797704,0.0014117826617826
Film / Tv,Film / Tv,,Amanda Seyfried,0.0026910395655546,0.0028567587551253,0.0028234564070741,0.0021367521367521
Music||Singers/Songwriters,Music||Singers/Songwriters,,Amanda Shires,0.0013091543832428,0.0022517980775694,0.0028855103940428,0.0024038461538461
News Media,News Media,journalist,Amanda Terkel,0.0010303529868114,0.0112925993143778,0.0152342538008067,0.0060668498168498
Sports||Basketball,Sports||Basketball,,Amare Stoudemire,0.0045820403413498,0.0063856960408684,0.0065156686317095,0.005570818070818
Politics / Government,Politics / Government,politician,Amb. Ron Dermer,0.0005697245927075,0.0030584123143106,0.0029165373875271,0.0040445665445665
Politics / Government,Politics / Government,politician,Ambassador Samantha Power,0.0014909813809154,0.0123008671103044,0.0165373875271486,0.0054563492063492
News Media,News Media,journalist,Amber Athey,0.0007636733902249,0.0036633729918666,0.0013341607198262,0.0088522588522588
Music||R&B And Soul,Music||R&B And Soul,,Amber Patrice Riley,0.0042305081458494,0.0043355515224843,0.0057089668011169,0.0025946275946275
News Media,News Media,journalist,Amber Phillips,0.0001939487975174,0.0033272837265577,0.0038783741855414,0.0016407203907203
Fashion / Beauty,Fashion / Beauty,,Amber Rose,0.0216495345228859,0.0160650668817637,0.0187092770710518,0.0130876068376068
Entertainment,Entertainment,,Amber Ruffin,0.0024122381691233,0.0068898299388317,0.0079739373254731,0.0025946275946275
Film / Tv,Film / Tv,,Amber Tamblyn,0.0017212955779674,0.0038650265510519,0.0050263729444616,0.0017170329670329
News Media,News Media,journalist,Amelia Draper,0.0002424359968968,0.0028567587551253,0.0027924294135898,0.0017933455433455
Film / Tv,Film / Tv,,America Ferrera,0.0021455585725368,0.0056462996571889,0.0076946943841141,0.0024420024420024
News Media,News Media,journalist,American Press Institute,0.0002060705973622,0.0019157088122605,0.0028234564070741,0.0005723443223443
News Media,News Media,journalist,Amichai Stein,0.0001818269976726,0.0012771392081736,0.0015203226807322,0.0014499389499389
News Media,News Media,journalist,Amie Parnes,0.0002788013964313,0.0040330711837063,0.0046230220291653,0.0032051282051282
Business||Other,Business||Other,,Aminatou Sow,0.0006182117920868,0.0050077300531021,0.0068259385665529,0.0014117826617826
News Media,News Media,journalist,Amir Efrati,0.0003515321955003,0.0029911944612489,0.0040645361464474,0.0016025641025641
Film / Tv,Film / Tv,,Amitabh Bachchan,0.0025940651667959,0.0039994622571755,0.004312752094322,0.0025946275946275
News Media,News Media,journalist,Amna Nawaz,0.0005454809930178,0.0051085568326947,0.0077567483710828,0.0019459706959706
News Media,News Media,journalist,Amy Argetsinger,0.0001333397982932,0.0029239766081871,0.004498914055228,0.0015644078144078
News Media,News Media,journalist,Amy Chozick,0.000606089992242,0.0098810244000806,0.0127210673285758,0.0045787545787545
Authors||Politics & Social Sciences,Authors||Politics & Social Sciences,political_author,Amy Chua,0.0002424359968968,0.0015124016938898,0.0017995656220912,0.00133547008547
News Media,News Media,journalist,Amy Davidson (Editor),0.0004606283941039,0.0058143442898433,0.0078188023580515,0.0021367521367521
News Media,News Media,journalist,Amy Goldstein,0.0001575833979829,0.0009074410163339,0.0012721067328575,0.0004197191697191
News Media,News Media,journalist,Amy Goodman,0.0060366563227307,0.0153256704980842,0.0209121936084393,0.0068681318681318
Music||Christian And Gospel,Music||Christian And Gospel,,Amy Grant,0.0014667377812257,0.0013779659877663,0.0010238907849829,0.0024038461538461
Authors||Other,Authors||Other|Authors||Romance,,Amy Harmon,0.0003151667959658,0.0029911944612489,0.0042506981073533,0.0009539072039072
Business||Technology,Business||Technology,,Amy Jo Martin,0.0017697827773467,0.0029239766081871,0.0028544834005584,0.0024420024420024
Film / Tv,Film / Tv,,Amy Kaufman,0.0005818463925523,0.0031256301673724,0.005150480918399,0.0014117826617826
Politics / Government,Politics / Government,politician,Amy Klobuchar,0.0070185221101629,0.0289372857430933,0.0380080670183059,0.0154914529914529
Business||Marketing / Advertising / Sales,Business||Marketing / Advertising / Sales,,Amy Porterfield,0.0014788595810705,0.0017140552530752,0.0013651877133105,0.0020604395604395
News Media,News Media,journalist,Amy Robach,0.0008970131885182,0.0037978086979901,0.0041886441203847,0.0030143467643467
Film / Tv,Film / Tv,,Amy Schneider,0.0007879169899146,0.0041675068898299,0.005150480918399,0.0022130647130647
Entertainment,Entertainment,,Amy Schumer,0.0274195112490302,0.0502789540902063,0.0622091219360844,0.0329288766788766
Film / Tv,Film / Tv,,Amy Sedaris,0.0009576221877424,0.0020165355918531,0.0029785913744958,0.0009920634920634
Social Issues,Social Issues,activist,Amy Siskind (Activist),0.0030546935608999,0.0101162868857968,0.0131554452373565,0.0048840048840048
News Media,News Media,journalist,Amy Walter,0.0016243211792086,0.0187537810042347,0.0220912193608439,0.0147664835164835
Academics,Academics,,Amy Webb,0.0006303335919317,0.0036297640653357,0.0050884269314303,0.0014880952380952
